id,product_id,invoice_number,sale_date,quantity_sold,selling_price,discount,total_amount
474,51,INV-000238,2025-01-07,11,170.88,0,1879.68
475,52,INV-000096,2025-01-07,14,114.0,0,1596.0
476,53,INV-000239,2025-01-07,5,79.95,0,399.75
477,54,INV-000239,2025-01-07,4,174.24,0,696.96
478,55,INV-000240,2025-01-07,12,33.38,0,400.56
479,56,INV-000240,2025-01-07,11,30.19,0,332.09
480,57,INV-000097,2025-01-07,10,56.9,0,569.0
481,58,INV-000121,2025-01-07,10,121.52,0,1215.2
482,59,INV-000121,2025-01-07,7,139.77,0,978.39
483,60,INV-000162,2025-01-07,8,157.25,0,1258.0
484,61,INV-000162,2025-01-07,3,47.76,0,143.28
485,62,INV-000162,2025-01-07,10,163.95,0,1639.5
486,63,INV-000244,2025-01-07,8,113.53,0,908.24
487,64,INV-000244,2025-01-07,7,124.16,0,869.12
488,65,INV-000245,2025-01-07,10,90.77,0,907.7
489,66,INV-000123,2025-01-07,10,99.83,5,948.38
490,67,INV-000123,2025-01-07,4,72.1,0,288.4
491,68,INV-000123,2025-01-07,5,57.08,0,285.4
492,69,INV-000099,2025-01-07,4,47.26,0,189.04
493,70,INV-000247,2025-01-07,3,24.28,0,72.84
494,1,INV-000248,2025-01-08,20,32.39,0,647.8
495,2,INV-000166,2025-01-08,16,28.36,15,385.7
496,3,INV-000125,2025-01-08,19,29.57,0,561.83
497,4,INV-000249,2025-01-08,21,47.21,0,991.41
498,5,INV-000250,2025-01-08,15,46.09,0,691.35
499,6,INV-000167,2025-01-08,13,54.88,0,713.44
500,7,INV-000251,2025-01-08,12,37.96,0,455.52
501,8,INV-000126,2025-01-08,9,42.24,0,380.16
502,9,INV-000252,2025-01-08,6,62.62,0,375.72
503,10,INV-000101,2025-01-08,15,36.55,0,548.25
504,11,INV-000169,2025-01-08,9,57.23,15,437.81
505,12,INV-000253,2025-01-08,6,71.92,10,388.37
506,13,INV-000102,2025-01-08,18,41.78,20,601.63
507,14,INV-000254,2025-01-08,16,41.89,0,670.24
508,15,INV-000102,2025-01-08,10,41.68,0,416.8
509,16,INV-000102,2025-01-08,11,41.73,10,413.13
510,17,INV-000103,2025-01-08,10,44.24,20,353.92
511,18,INV-000103,2025-01-08,4,120.04,20,384.13
512,19,INV-000103,2025-01-08,8,113.43,10,816.7
513,20,INV-000172,2025-01-08,5,126.0,0,630.0
514,21,INV-000103,2025-01-08,22,19.62,5,410.06
515,22,INV-000104,2025-01-08,10,315.52,0,3155.2
516,23,INV-000104,2025-01-08,14,276.71,0,3873.94
517,24,INV-000130,2025-01-08,9,594.47,0,5350.23
518,25,INV-000130,2025-01-08,17,169.16,10,2588.15
519,26,INV-000260,2025-01-08,19,26.28,5,474.35
520,27,INV-000174,2025-01-08,9,722.39,0,6501.51
521,28,INV-000105,2025-01-08,14,48.16,0,674.24
522,29,INV-000262,2025-01-08,13,166.47,0,2164.11
523,30,INV-000131,2025-01-08,11,152.27,0,1674.97
524,31,INV-000105,2025-01-08,7,58.23,0,407.61
525,32,INV-000132,2025-01-08,7,61.74,10,388.96
526,33,INV-000106,2025-01-08,26,19.93,20,414.54
527,34,INV-000106,2025-01-08,22,31.46,0,692.12
528,35,INV-000265,2025-01-08,13,37.83,20,393.43
529,36,INV-000133,2025-01-08,19,22.35,0,424.65
530,37,INV-000177,2025-01-08,19,22.07,0,419.33
531,38,INV-000107,2025-01-08,13,28.37,5,350.37
532,39,INV-000107,2025-01-08,10,86.27,0,862.7
533,41,INV-000267,2025-01-08,14,39.89,0,558.46
534,42,INV-000179,2025-01-08,11,67.86,0,746.46
535,43,INV-000108,2025-01-08,8,230.36,0,1842.88
536,44,INV-000179,2025-01-08,6,332.64,15,1696.46
537,45,INV-000135,2025-01-08,9,113.82,0,1024.38
538,46,INV-000180,2025-01-08,5,176.66,0,883.3
539,47,INV-000135,2025-01-08,9,302.04,0,2718.36
540,48,INV-000271,2025-01-08,9,250.55,0,2254.95
541,49,INV-000136,2025-01-08,7,550.03,0,3850.21
542,50,INV-000136,2025-01-08,8,170.23,0,1361.84
543,51,INV-000136,2025-01-08,9,166.76,5,1425.8
544,52,INV-000137,2025-01-08,12,113.8,0,1365.6
545,53,INV-000137,2025-01-08,5,81.42,0,407.1
546,54,INV-000274,2025-01-08,4,169.48,0,677.92
547,55,INV-000183,2025-01-08,12,34.61,0,415.32
548,56,INV-000275,2025-01-08,13,30.1,5,371.74
549,57,INV-000138,2025-01-08,8,58.48,0,467.84
550,58,INV-000138,2025-01-08,10,122.29,0,1222.9
551,59,INV-000138,2025-01-08,8,139.45,20,892.48
552,60,INV-000111,2025-01-08,7,159.43,0,1116.01
553,61,INV-000111,2025-01-08,3,47.32,20,113.57
554,62,INV-000278,2025-01-08,7,164.63,0,1152.41
555,63,INV-000278,2025-01-08,6,115.08,0,690.48
556,64,INV-000279,2025-01-08,5,126.54,0,632.7
557,65,INV-000186,2025-01-08,12,88.61,0,1063.32
558,66,INV-000112,2025-01-08,9,98.09,0,882.81
559,67,INV-000187,2025-01-08,4,72.27,0,289.08
560,68,INV-000141,2025-01-08,6,59.01,0,354.06
561,69,INV-000188,2025-01-08,5,48.17,0,240.85
562,70,INV-000113,2025-01-08,3,24.22,0,72.66
563,71,INV-000141,2025-01-08,2,37.87,0,75.74
564,1,INV-000113,2025-01-09,22,31.79,0,699.38
565,2,INV-000283,2025-01-09,22,27.9,20,491.04
566,3,INV-000142,2025-01-09,17,30.31,0,515.27
567,4,INV-000142,2025-01-09,24,48.72,0,1169.28
568,5,INV-000114,2025-01-09,17,46.22,0,785.74
569,6,INV-000190,2025-01-09,13,54.66,0,710.58
570,7,INV-000191,2025-01-09,12,38.22,0,458.64
571,8,INV-000115,2025-01-09,8,41.26,0,330.08
572,9,INV-000191,2025-01-09,6,61.78,20,296.54
573,10,INV-000115,2025-01-09,12,36.28,0,435.36
574,11,INV-000288,2025-01-09,8,57.82,0,462.56
575,12,INV-000116,2025-01-09,5,72.01,0,360.05
576,13,INV-000289,2025-01-09,14,42.65,0,597.1
577,14,INV-000289,2025-01-09,13,41.24,10,482.51
578,15,INV-000145,2025-01-09,9,42.23,0,380.07
579,16,INV-000145,2025-01-09,12,41.9,0,502.8
580,17,INV-000117,2025-01-09,11,43.38,0,477.18
581,18,INV-000194,2025-01-09,6,118.86,10,641.84
582,19,INV-000195,2025-01-09,8,112.87,0,902.96
583,20,INV-000146,2025-01-09,8,126.25,0,1010.0
584,21,INV-000147,2025-01-09,23,20.09,15,392.76
585,22,INV-000118,2025-01-09,10,305.52,0,3055.2
586,23,INV-000147,2025-01-09,12,277.04,0,3324.48
587,24,INV-000294,2025-01-09,11,590.74,10,5848.33
588,25,INV-000118,2025-01-09,14,171.31,15,2038.59
589,26,INV-000148,2025-01-09,20,26.08,0,521.6
590,27,INV-000197,2025-01-09,7,728.49,0,5099.43
591,28,INV-000296,2025-01-09,16,48.92,0,782.72
592,29,INV-000297,2025-01-09,13,166.28,0,2161.64
593,30,INV-000149,2025-01-09,12,155.13,15,1582.33
594,31,INV-000298,2025-01-09,6,59.06,0,354.36
595,32,INV-000120,2025-01-09,7,63.12,0,441.84
596,33,INV-000199,2025-01-09,31,20.19,0,625.89
597,34,INV-000299,2025-01-09,25,32.27,0,806.75
598,35,INV-000120,2025-01-09,17,37.76,0,641.92
599,36,INV-000300,2025-01-09,22,22.29,0,490.38
600,37,INV-000301,2025-01-09,19,22.04,0,418.76
601,38,INV-000201,2025-01-09,16,27.63,0,442.08
602,39,INV-000201,2025-01-09,10,83.96,0,839.6
603,41,INV-000151,2025-01-09,16,40.8,0,652.8
604,42,INV-000202,2025-01-09,11,67.75,0,745.25
605,43,INV-000303,2025-01-09,7,231.24,0,1618.68
606,44,INV-000152,2025-01-09,6,329.22,0,1975.32
607,45,INV-000203,2025-01-09,11,113.28,15,1059.17
608,46,INV-000305,2025-01-09,5,177.05,0,885.25
609,47,INV-000122,2025-01-09,9,303.75,10,2460.38
610,48,INV-000204,2025-01-09,11,250.38,0,2754.18
611,49,INV-000123,2025-01-09,5,563.39,0,2816.95
612,50,INV-000123,2025-01-09,7,169.81,0,1188.67
613,51,INV-000307,2025-01-09,9,165.8,0,1492.2
614,52,INV-000154,2025-01-09,12,113.66,0,1363.92
615,53,INV-000206,2025-01-09,5,80.75,0,403.75
616,54,INV-000309,2025-01-09,4,174.96,0,699.84
617,55,INV-000206,2025-01-09,12,34.17,0,410.04
618,56,INV-000207,2025-01-09,14,30.24,0,423.36
619,57,INV-000124,2025-01-09,8,57.27,0,458.16
620,58,INV-000125,2025-01-09,9,119.96,10,971.68
621,59,INV-000311,2025-01-09,8,137.59,0,1100.72
622,60,INV-000312,2025-01-09,8,163.06,20,1043.58
623,61,INV-000312,2025-01-09,3,48.05,0,144.15
624,62,INV-000209,2025-01-09,9,164.41,0,1479.69
625,63,INV-000126,2025-01-09,7,115.17,0,806.19
626,64,INV-000209,2025-01-09,5,122.82,0,614.1
627,65,INV-000314,2025-01-09,13,90.66,0,1178.58
628,66,INV-000126,2025-01-09,8,98.98,0,791.84
629,67,INV-000315,2025-01-09,5,71.13,5,337.87
630,68,INV-000316,2025-01-09,6,57.1,0,342.6
631,69,INV-000316,2025-01-09,4,47.74,0,190.96
632,70,INV-000317,2025-01-09,3,23.55,15,60.05
633,71,INV-000212,2025-01-09,2,37.44,0,74.88
634,1,INV-000212,2025-01-10,24,31.8,5,725.04
635,2,INV-000318,2025-01-10,17,28.28,0,480.76
636,3,INV-000319,2025-01-10,19,29.41,10,502.91
637,4,INV-000160,2025-01-10,24,48.19,0,1156.56
638,5,INV-000213,2025-01-10,16,46.18,0,738.88
639,6,INV-000160,2025-01-10,11,55.15,0,606.65
640,7,INV-000214,2025-01-10,10,37.33,0,373.3
641,8,INV-000214,2025-01-10,9,42.73,5,365.34
642,9,INV-000322,2025-01-10,5,60.8,5,288.8
643,10,INV-000161,2025-01-10,16,36.31,10,522.86
644,11,INV-000323,2025-01-10,9,57.31,20,412.63
645,12,INV-000216,2025-01-10,5,71.25,5,338.44
646,13,INV-000130,2025-01-10,16,42.15,0,674.4
647,14,INV-000324,2025-01-10,16,41.83,0,669.28
648,15,INV-000217,2025-01-10,13,42.19,5,521.05
649,16,INV-000217,2025-01-10,11,41.86,10,414.41
650,17,INV-000163,2025-01-10,10,43.62,0,436.2
651,18,INV-000131,2025-01-10,6,121.49,0,728.94
652,19,INV-000327,2025-01-10,9,116.52,10,943.81
653,20,INV-000327,2025-01-10,6,123.17,0,739.02
654,21,INV-000219,2025-01-10,25,19.8,0,495.0
655,22,INV-000132,2025-01-10,12,303.91,5,3464.57
656,23,INV-000165,2025-01-10,13,279.9,0,3638.7
657,24,INV-000329,2025-01-10,10,600.23,15,5101.95
658,25,INV-000165,2025-01-10,14,167.8,0,2349.2
659,26,INV-000330,2025-01-10,19,26.17,0,497.23
660,27,INV-000221,2025-01-10,7,734.85,0,5143.95
661,28,INV-000133,2025-01-10,17,47.42,15,685.22
662,29,INV-000332,2025-01-10,13,165.88,0,2156.44
663,30,INV-000332,2025-01-10,12,156.35,0,1876.2
664,31,INV-000333,2025-01-10,7,58.16,0,407.12
665,32,INV-000333,2025-01-10,8,63.11,0,504.88
666,33,INV-000334,2025-01-10,28,20.03,0,560.84
667,34,INV-000134,2025-01-10,25,32.45,0,811.25
668,35,INV-000168,2025-01-10,14,38.62,0,540.68
669,36,INV-000134,2025-01-10,17,21.59,0,367.03
670,37,INV-000224,2025-01-10,18,22.01,0,396.18
671,38,INV-000168,2025-01-10,14,28.14,0,393.96
672,39,INV-000169,2025-01-10,12,84.05,0,1008.6
673,40,INV-000135,2025-01-10,2,484.1,0,968.2
674,41,INV-000338,2025-01-10,16,39.8,10,573.12
675,42,INV-000169,2025-01-10,9,66.76,0,600.84
676,43,INV-000226,2025-01-10,8,231.16,0,1849.28
677,44,INV-000136,2025-01-10,5,334.62,10,1505.79
678,45,INV-000136,2025-01-10,10,115.95,0,1159.5
679,46,INV-000136,2025-01-10,5,180.84,15,768.57
680,47,INV-000341,2025-01-10,7,308.79,0,2161.53
681,48,INV-000137,2025-01-10,11,250.37,0,2754.07
682,49,INV-000228,2025-01-10,7,564.72,0,3953.04
683,50,INV-000171,2025-01-10,9,171.37,0,1542.33
684,51,INV-000229,2025-01-10,8,169.27,0,1354.16
685,52,INV-000172,2025-01-10,11,114.14,20,1004.43
686,53,INV-000344,2025-01-10,5,80.1,10,360.45
687,54,INV-000138,2025-01-10,3,173.5,0,520.5
688,55,INV-000230,2025-01-10,14,34.39,0,481.46
689,56,INV-000173,2025-01-10,12,30.15,0,361.8
690,57,INV-000231,2025-01-10,8,57.68,0,461.44
691,58,INV-000139,2025-01-10,10,119.51,0,1195.1
692,59,INV-000139,2025-01-10,9,141.25,0,1271.25
693,60,INV-000139,2025-01-10,6,157.25,0,943.5
694,61,INV-000139,2025-01-10,3,48.39,5,137.91
695,62,INV-000140,2025-01-10,7,166.76,0,1167.32
696,63,INV-000175,2025-01-10,7,115.37,5,767.21
697,64,INV-000349,2025-01-10,5,124.46,0,622.3
698,65,INV-000350,2025-01-10,10,89.18,0,891.8
699,66,INV-000175,2025-01-10,10,99.14,0,991.4
700,67,INV-000141,2025-01-10,4,70.63,0,282.52
701,68,INV-000141,2025-01-10,4,58.62,10,211.03
702,69,INV-000141,2025-01-10,4,47.45,0,189.8
703,70,INV-000176,2025-01-10,3,23.82,10,64.31
704,71,INV-000141,2025-01-10,2,37.45,0,74.9
705,1,INV-000353,2025-01-11,25,31.94,0,798.5
706,2,INV-000354,2025-01-11,27,28.01,0,756.27
707,3,INV-000142,2025-01-11,25,30.59,20,611.8
708,4,INV-000355,2025-01-11,34,48.48,0,1648.32
709,5,INV-000237,2025-01-11,21,46.4,20,779.52
710,6,INV-000143,2025-01-11,14,55.72,10,702.07
711,7,INV-000178,2025-01-11,16,37.98,10,546.91
712,8,INV-000357,2025-01-11,11,41.16,0,452.76
713,9,INV-000143,2025-01-11,7,62.44,0,437.08
714,10,INV-000143,2025-01-11,22,35.32,0,777.04
715,11,INV-000144,2025-01-11,14,58.48,20,654.98
716,12,INV-000359,2025-01-11,9,72.22,0,649.98
717,13,INV-000240,2025-01-11,25,42.83,0,1070.75
718,14,INV-000360,2025-01-11,17,42.84,0,728.28
719,15,INV-000360,2025-01-11,18,42.18,0,759.24
720,16,INV-000181,2025-01-11,14,42.69,0,597.66
721,17,INV-000181,2025-01-11,16,44.37,0,709.92
722,18,INV-000181,2025-01-11,8,122.27,0,978.16
723,19,INV-000181,2025-01-11,9,114.8,0,1033.2
724,20,INV-000242,2025-01-11,8,123.24,0,985.92
725,21,INV-000182,2025-01-11,35,20.36,0,712.6
726,22,INV-000146,2025-01-11,12,308.63,0,3703.56
727,23,INV-000146,2025-01-11,16,280.35,0,4485.6
728,24,INV-000365,2025-01-11,11,600.03,0,6600.33
729,25,INV-000183,2025-01-11,17,165.35,0,2810.95
730,26,INV-000147,2025-01-11,17,25.5,0,433.5
731,27,INV-000183,2025-01-11,8,731.52,0,5852.16
732,28,INV-000147,2025-01-11,18,47.51,0,855.18
733,29,INV-000367,2025-01-11,12,165.23,0,1982.76
734,30,INV-000184,2025-01-11,13,153.55,5,1896.34
735,31,INV-000184,2025-01-11,7,59.12,0,413.84
736,32,INV-000369,2025-01-11,8,61.65,0,493.2
737,33,INV-000148,2025-01-11,37,20.33,0,752.21
738,34,INV-000185,2025-01-11,26,32.6,10,762.84
739,35,INV-000370,2025-01-11,19,38.38,0,729.22
740,36,INV-000149,2025-01-11,29,22.36,0,648.44
741,37,INV-000149,2025-01-11,32,22.0,5,668.8
742,38,INV-000186,2025-01-11,20,27.56,20,440.96
743,39,INV-000248,2025-01-11,13,86.36,20,898.14
744,40,INV-000249,2025-01-11,3,480.0,10,1296.0
745,41,INV-000373,2025-01-11,18,39.85,0,717.3
746,42,INV-000249,2025-01-11,11,67.62,0,743.82
747,43,INV-000250,2025-01-11,8,232.17,0,1857.36
748,44,INV-000375,2025-01-11,7,327.57,0,2292.99
749,45,INV-000150,2025-01-11,9,114.15,0,1027.35
750,46,INV-000251,2025-01-11,5,177.16,10,797.22
751,47,INV-000376,2025-01-11,10,301.37,0,3013.7
752,48,INV-000377,2025-01-11,11,252.53,0,2777.83
753,49,INV-000377,2025-01-11,7,553.7,10,3488.31
754,50,INV-000378,2025-01-11,9,168.18,5,1437.94
755,51,INV-000252,2025-01-11,9,166.03,5,1419.56
756,52,INV-000253,2025-01-11,12,113.81,15,1160.86
757,53,INV-000379,2025-01-11,5,78.68,0,393.4
758,54,INV-000152,2025-01-11,4,169.67,0,678.68
759,55,INV-000380,2025-01-11,12,33.63,0,403.56
760,56,INV-000191,2025-01-11,13,29.73,0,386.49
761,57,INV-000254,2025-01-11,9,57.72,0,519.48
762,58,INV-000153,2025-01-11,11,120.18,0,1321.98
763,59,INV-000153,2025-01-11,10,137.83,0,1378.3
764,60,INV-000153,2025-01-11,6,161.38,0,968.28
765,61,INV-000154,2025-01-11,3,47.26,0,141.78
766,62,INV-000384,2025-01-11,13,163.14,10,1908.74
767,63,INV-000192,2025-01-11,10,115.26,0,1152.6
768,64,INV-000257,2025-01-11,8,125.05,15,850.34
769,65,INV-000193,2025-01-11,10,88.41,20,707.28
770,66,INV-000386,2025-01-11,11,98.93,0,1088.23
771,67,INV-000386,2025-01-11,4,72.32,0,289.28
772,68,INV-000194,2025-01-11,5,57.61,0,288.05
773,69,INV-000194,2025-01-11,4,48.09,0,192.36
774,70,INV-000155,2025-01-11,3,24.02,0,72.06
775,71,INV-000194,2025-01-11,2,37.34,5,70.95
776,1,INV-000259,2025-01-12,26,32.55,10,761.67
777,2,INV-000195,2025-01-12,25,27.85,0,696.25
778,3,INV-000390,2025-01-12,24,29.78,0,714.72
779,4,INV-000195,2025-01-12,31,48.81,0,1513.11
780,5,INV-000391,2025-01-12,23,45.52,0,1046.96
781,6,INV-000196,2025-01-12,14,55.11,0,771.54
782,7,INV-000157,2025-01-12,17,37.25,5,601.59
783,8,INV-000157,2025-01-12,13,42.05,0,546.65
784,9,INV-000393,2025-01-12,9,61.53,0,553.77
785,10,INV-000197,2025-01-12,22,36.64,0,806.08
786,11,INV-000158,2025-01-12,16,56.93,0,910.88
787,12,INV-000263,2025-01-12,8,70.58,15,479.94
788,13,INV-000198,2025-01-12,21,41.42,0,869.82
789,14,INV-000198,2025-01-12,18,42.61,0,766.98
790,15,INV-000264,2025-01-12,14,42.02,0,588.28
791,16,INV-000198,2025-01-12,16,42.34,0,677.44
792,17,INV-000265,2025-01-12,19,43.51,0,826.69
793,18,INV-000397,2025-01-12,9,122.24,0,1100.16
794,19,INV-000199,2025-01-12,9,116.14,0,1045.26
795,20,INV-000398,2025-01-12,9,125.62,0,1130.58
796,21,INV-000266,2025-01-12,36,20.19,0,726.84
797,22,INV-000399,2025-01-12,12,316.12,0,3793.44
798,23,INV-000267,2025-01-12,19,269.53,0,5121.07
799,24,INV-000267,2025-01-12,10,596.61,0,5966.1
800,25,INV-000161,2025-01-12,19,166.15,0,3156.85
801,26,INV-000161,2025-01-12,19,26.09,0,495.71
802,27,INV-000402,2025-01-12,10,737.14,0,7371.4
803,28,INV-000201,2025-01-12,20,48.68,0,973.6
804,29,INV-000269,2025-01-12,12,164.09,10,1772.17
805,30,INV-000269,2025-01-12,12,156.91,5,1788.77
806,31,INV-000269,2025-01-12,7,58.26,20,326.26
807,32,INV-000162,2025-01-12,7,63.02,5,419.08
808,33,INV-000270,2025-01-12,39,19.9,0,776.1
809,34,INV-000203,2025-01-12,28,32.45,0,908.6
810,35,INV-000406,2025-01-12,23,38.08,0,875.84
811,36,INV-000406,2025-01-12,34,22.42,20,609.82
812,37,INV-000204,2025-01-12,33,22.23,5,696.91
813,38,INV-000204,2025-01-12,24,27.92,0,670.08
814,39,INV-000408,2025-01-12,13,85.65,0,1113.45
815,41,INV-000164,2025-01-12,18,39.5,0,711.0
816,42,INV-000273,2025-01-12,10,66.83,0,668.3
817,43,INV-000164,2025-01-12,10,238.41,0,2384.1
818,44,INV-000205,2025-01-12,6,327.48,0,1964.88
819,45,INV-000410,2025-01-12,10,114.38,5,1086.61
820,46,INV-000165,2025-01-12,6,181.77,0,1090.62
821,47,INV-000165,2025-01-12,8,309.82,10,2230.7
822,48,INV-000206,2025-01-12,12,250.98,5,2861.17
823,49,INV-000275,2025-01-12,6,566.77,0,3400.62
824,50,INV-000275,2025-01-12,9,169.91,0,1529.19
825,51,INV-000207,2025-01-12,10,169.11,0,1691.1
826,52,INV-000166,2025-01-12,14,113.71,0,1591.94
827,53,INV-000414,2025-01-12,5,79.04,0,395.2
828,54,INV-000415,2025-01-12,4,173.67,0,694.68
829,55,INV-000166,2025-01-12,10,33.8,0,338.0
830,56,INV-000277,2025-01-12,14,30.14,0,421.96
831,57,INV-000278,2025-01-12,9,57.83,5,494.45
832,58,INV-000417,2025-01-12,13,122.4,0,1591.2
833,59,INV-000417,2025-01-12,7,141.01,0,987.07
834,60,INV-000209,2025-01-12,6,161.71,15,824.72
835,61,INV-000279,2025-01-12,3,48.78,0,146.34
836,62,INV-000168,2025-01-12,10,165.54,10,1489.86
837,63,INV-000168,2025-01-12,12,117.21,5,1336.19
838,64,INV-000168,2025-01-12,9,124.48,15,952.27
839,65,INV-000420,2025-01-12,14,90.07,0,1260.98
840,66,INV-000421,2025-01-12,11,99.46,20,875.25
841,67,INV-000211,2025-01-12,4,70.94,0,283.76
842,68,INV-000281,2025-01-12,5,57.7,0,288.5
843,69,INV-000169,2025-01-12,4,48.69,0,194.76
844,70,INV-000282,2025-01-12,3,23.74,0,71.22
845,1,INV-000282,2025-01-13,22,32.08,15,599.9
846,2,INV-000170,2025-01-13,18,28.5,0,513.0
847,3,INV-000170,2025-01-13,16,30.0,0,480.0
848,4,INV-000170,2025-01-13,26,47.89,0,1245.14
849,5,INV-000213,2025-01-13,17,45.34,0,770.78
850,6,INV-000284,2025-01-13,11,55.69,0,612.59
851,7,INV-000426,2025-01-13,11,37.99,0,417.89
852,8,INV-000285,2025-01-13,10,42.54,10,382.86
853,9,INV-000171,2025-01-13,6,62.37,0,374.22
854,10,INV-000428,2025-01-13,13,35.66,0,463.58
855,11,INV-000286,2025-01-13,8,57.93,0,463.44
856,12,INV-000172,2025-01-13,6,72.27,0,433.62
857,13,INV-000172,2025-01-13,14,41.34,0,578.76
858,14,INV-000430,2025-01-13,13,41.56,0,540.28
859,15,INV-000430,2025-01-13,11,42.46,0,467.06
860,16,INV-000431,2025-01-13,11,41.73,20,367.22
861,17,INV-000431,2025-01-13,11,44.48,0,489.28
862,18,INV-000173,2025-01-13,7,119.27,0,834.89
863,19,INV-000216,2025-01-13,9,116.7,0,1050.3
864,20,INV-000217,2025-01-13,7,126.78,0,887.46
865,21,INV-000433,2025-01-13,30,20.35,5,579.98
866,22,INV-000217,2025-01-13,12,304.85,0,3658.2
867,23,INV-000290,2025-01-13,15,269.89,0,4048.35
868,24,INV-000290,2025-01-13,10,596.29,0,5962.9
869,25,INV-000290,2025-01-13,14,166.26,15,1978.49
870,26,INV-000436,2025-01-13,19,26.19,20,398.09
871,27,INV-000436,2025-01-13,8,742.66,0,5941.28
872,28,INV-000437,2025-01-13,18,47.52,0,855.36
873,29,INV-000219,2025-01-13,11,167.12,5,1746.4
874,30,INV-000175,2025-01-13,11,152.77,0,1680.47
875,31,INV-000438,2025-01-13,6,57.09,0,342.54
876,32,INV-000220,2025-01-13,7,61.63,0,431.41
877,33,INV-000176,2025-01-13,32,20.31,0,649.92
878,34,INV-000220,2025-01-13,20,32.29,0,645.8
879,35,INV-000176,2025-01-13,13,37.87,0,492.31
880,36,INV-000441,2025-01-13,22,21.78,0,479.16
881,37,INV-000221,2025-01-13,19,21.86,0,415.34
882,38,INV-000221,2025-01-13,15,28.19,0,422.85
883,39,INV-000295,2025-01-13,13,84.73,0,1101.49
884,40,INV-000222,2025-01-13,2,472.68,0,945.36
885,41,INV-000296,2025-01-13,16,40.78,0,652.48
886,42,INV-000296,2025-01-13,9,69.06,0,621.54
887,43,INV-000444,2025-01-13,8,238.93,0,1911.44
888,44,INV-000178,2025-01-13,5,324.0,0,1620.0
889,45,INV-000445,2025-01-13,9,115.86,0,1042.74
890,46,INV-000179,2025-01-13,5,180.14,10,810.63
891,47,INV-000298,2025-01-13,7,305.17,0,2136.19
892,48,INV-000298,2025-01-13,10,254.43,5,2417.09
893,49,INV-000224,2025-01-13,7,566.26,0,3963.82
894,50,INV-000224,2025-01-13,7,172.9,0,1210.3
895,51,INV-000299,2025-01-13,9,170.37,10,1380.0
896,52,INV-000449,2025-01-13,12,117.27,0,1407.24
897,53,INV-000225,2025-01-13,4,81.31,0,325.24
898,54,INV-000300,2025-01-13,3,173.85,0,521.55
899,55,INV-000180,2025-01-13,14,33.37,0,467.18
900,56,INV-000301,2025-01-13,13,30.52,0,396.76
901,57,INV-000181,2025-01-13,8,58.67,0,469.36
902,58,INV-000181,2025-01-13,13,120.51,0,1566.63
903,59,INV-000226,2025-01-13,9,141.89,0,1277.01
904,60,INV-000302,2025-01-13,7,158.12,0,1106.84
905,61,INV-000302,2025-01-13,3,48.94,0,146.82
906,62,INV-000227,2025-01-13,8,165.7,20,1060.48
907,63,INV-000454,2025-01-13,6,116.17,0,697.02
908,64,INV-000455,2025-01-13,6,126.64,0,759.84
909,65,INV-000228,2025-01-13,9,88.6,0,797.4
910,66,INV-000228,2025-01-13,9,99.31,0,893.79
911,67,INV-000304,2025-01-13,4,72.68,0,290.72
912,68,INV-000457,2025-01-13,4,59.15,0,236.6
913,69,INV-000229,2025-01-13,4,47.41,10,170.68
914,70,INV-000229,2025-01-13,3,24.24,0,72.72
915,71,INV-000184,2025-01-13,2,37.45,0,74.9
916,1,INV-000459,2025-01-14,20,32.61,0,652.2
917,2,INV-000306,2025-01-14,21,28.35,20,476.28
918,3,INV-000184,2025-01-14,16,30.27,0,484.32
919,4,INV-000184,2025-01-14,27,47.53,0,1283.31
920,5,INV-000185,2025-01-14,17,45.79,0,778.43
921,6,INV-000185,2025-01-14,13,54.37,0,706.81
922,7,INV-000462,2025-01-14,11,37.78,0,415.58
923,8,INV-000185,2025-01-14,10,42.37,0,423.7
924,9,INV-000185,2025-01-14,5,61.12,10,275.04
925,10,INV-000463,2025-01-14,15,36.71,0,550.65
926,11,INV-000464,2025-01-14,8,58.65,0,469.2
927,12,INV-000464,2025-01-14,4,73.16,15,248.74
928,13,INV-000310,2025-01-14,15,42.06,0,630.9
929,14,INV-000186,2025-01-14,16,41.39,10,596.02
930,15,INV-000466,2025-01-14,10,42.39,20,339.12
931,16,INV-000466,2025-01-14,10,42.78,0,427.8
932,17,INV-000467,2025-01-14,13,43.9,0,570.7
933,18,INV-000234,2025-01-14,4,122.35,5,464.93
934,19,INV-000468,2025-01-14,9,115.02,0,1035.18
935,20,INV-000312,2025-01-14,7,123.12,5,818.75
936,21,INV-000469,2025-01-14,22,20.16,20,354.82
937,22,INV-000235,2025-01-14,13,308.86,5,3814.42
938,23,INV-000188,2025-01-14,15,271.39,0,4070.85
939,24,INV-000235,2025-01-14,9,588.76,0,5298.84
940,25,INV-000236,2025-01-14,17,168.47,0,2863.99
941,26,INV-000189,2025-01-14,20,25.58,0,511.6
942,27,INV-000236,2025-01-14,7,735.59,0,5149.13
943,28,INV-000315,2025-01-14,17,48.42,0,823.14
944,29,INV-000473,2025-01-14,12,163.4,10,1764.72
945,30,INV-000473,2025-01-14,13,156.75,20,1630.2
946,31,INV-000316,2025-01-14,7,58.1,0,406.7
947,32,INV-000237,2025-01-14,7,61.94,5,411.9
948,33,INV-000475,2025-01-14,30,19.7,5,561.45
949,34,INV-000238,2025-01-14,20,32.53,0,650.6
